task_lang,transfer_lang,f1_score,new_gen,new_typ,new_geo,script,distals_asjp,distals_wiki_size
rus,ara,56.23710805847526,22.763834,0.0853277769267334,0.2049422558381889,0.6738,0.4945134411525086,0.3796172176456733
kor,rus,49.00440665995731,20.000732,0.1223437771913099,0.2159697642667027,0.4259,0.4892912170150262,0.6504629696939738
rus,rus,78.0116881267333,0.0004472136,0.0,4.304378052594551e-19,0.0,0.0,0.0
ben,rus,43.76978306414728,19.034628,0.1166107839241626,0.218964179477535,0.7532,0.4741748893259835,0.9148049498453537
ind,rus,74.39005604574399,23.378567,0.1026361158618009,0.3955114646841291,0.5,0.4889577944364933,0.6398078334103899
rus,kor,59.72614347411557,20.000732,0.1223437771913099,0.2159697642667027,0.4259,0.4892912170150262,0.6504629696939738
ara,kor,59.30353261923409,22.70164,0.1080223170831635,0.3643794368452893,0.578,0.4894585330519748,0.4365784476165701
kor,kor,72.11142787043508,0.0004472136,2.220446049250313e-16,2.468140445582576e-19,0.0,0.0,0.0
swh,rus,58.26331130927273,22.107891,0.1193772634992342,0.3977508033965081,0.6738,0.4967708634215577,1.0
tel,kor,60.81901075174618,19.896181,0.0998981662315268,0.2436089982325226,0.5574,0.4961127365795662,0.8395224342487463
ind,kor,61.26236463941496,23.71449,0.1048552368730305,0.234727847782275,0.4477,0.5016174306086806,0.0295818101333777
eng,kor,64.44467858369494,18.999586,0.2220948513794477,0.3766924055911939,0.3141,0.4950335641691039,0.8978007437506412
fin,kor,62.40702850668982,22.317928,0.08839352682165,0.3360334279277902,0.2566,0.5071469655682059,0.1635278637792361
swh,kor,66.14061781576167,21.743933,0.1355219174885574,0.5193471887750385,0.578,0.4814436764156007,1.0
swh,ind,65.59827945603035,25.386667,0.0837379023996247,0.4598061861504946,0.2851,0.4895988398381782,1.0
ben,ind,35.91246958654284,24.207537,0.0962532247183935,0.2220765724714832,0.5893,0.4821741819551923,0.7634733399082649
rus,ind,56.418725030437066,23.378567,0.1026361158618009,0.3955114646841291,0.5,0.4889577944364933,0.6398078334103899
ben,kor,65.33289176279396,20.614239,0.0989171757698785,0.2141389469386971,0.6527,0.4902786008819885,0.756263163075865
eng,rus,70.39813009828367,18.162127,0.1819790204985099,0.2695715292039654,0.3918,0.4594418078809711,0.7076153672190857
tel,rus,47.72509763645739,19.617178,0.1195237044477806,0.2268349415743773,0.6591,0.4977416846126227,0.9439071482365669
fin,rus,69.45948471263638,21.96211,0.0575368824355295,0.1455477528975995,0.3498,0.4702467434303868,0.7076220135716563
ara,tel,51.35161288625471,21.704235,0.1271120786595491,0.1823330302397713,0.409,0.4973553926338411,0.9095834807817148
rus,tel,51.43777243038087,19.617178,0.1195237044477806,0.2268349415743773,0.6591,0.4977416846126227,0.9439071482365669
tel,tel,85.67221402418338,0.0004472136,0.0,0.0,0.0,0.0,0.0
