method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,1.3420163908459968,1.5207306971871777,,1.704114384958556,2.9930658119491738,10.358262695319743,,,,1.5834150535877027,2.8090239226039246,10.358262695319743
single_new_gen,1.968527609638475,3.112656889457453,3.705176345718381,,2.31903670368253,,,,,1.968527609638475,2.7158467965699913,3.705176345718381
single_new_typ,1.072023681102686,0.22868668460166702,3.376337500175465,7.181897227006903,1.745023496764865,,,,,2.090335938753389,1.5554813952444653,3.376337500175465
single_new_geo,0.7006820852240292,1.5197966195922503,2.2494448072692115,1.033955064720159,1.8342650389663206,,,,,0.867318574972094,1.794956486544562,2.2494448072692115
single_script,,1.2355143405858633,2.2494448072692115,3.3860453731233724,2.921806615271807,,2.076198436436847,,,3.1677375503422844,2.711020080936064,2.2494448072692115
single_distals_asjp,1.0503955310919033,,,8.04659777823009,2.618032745800113,0.46029549811371173,,,,3.3824629468046328,2.618032745800113,0.46029549811371173
single_distals_wiki_size,1.0876821797555516,0.5724610993402474,,0.4394935593553845,3.2288775206553946,0.46029549811371173,,,,0.7635878695554682,2.2327213626622147,0.46029549811371173
composite_equal,0.7921165135040167,0.2675249547302806,2.2494448072692115,1.0408096059951557,1.743184431077011,,,,,0.8750142110010631,1.5587269965336696,2.2494448072692115
rrf_equal,0.7921165135040167,0.2675249547302806,2.2494448072692115,1.0408096059951557,1.91755791149405,,,,,0.8750142110010631,1.7113037918985787,2.2494448072692115
lightgbm_lambdarank,0.4805649324538217,1.5771060811956992,2.2494448072692115,0.9866283621995042,1.926934337317157,,,,,0.6492527423690493,1.8394772732867926,2.2494448072692115
mlp_listnet,1.0946403252689723,0.7439288663421008,2.2494448072692115,2.3939657423356344,2.1330357641746938,,2.076198436436847,,,1.9078960523302828,1.7857590397165453,2.2494448072692115
