method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,2.460720164128157,3.0525193281791565,,5.047344844136993,14.550271837925303,39.127185771932446,,,,4.185136617467381,13.113052774207034,39.127185771932446
single_new_gen,1.737162053460671,2.231166734899531,0.8369451502017708,,7.100072528203197,,,,,1.737162053460671,4.665619631551364,0.8369451502017708
single_new_typ,1.5374839470778514,2.560475314754563,1.942908384396953,47.98878766643308,4.329861668030634,,,,,9.279367900303724,4.108688373871125,1.942908384396953
single_new_geo,0.9105062514062969,2.0649368292351573,2.944253474816926,4.108120803312037,4.977509827440842,,,,,2.509313527359167,4.613438202665131,2.944253474816926
single_script,,0.6082897156599195,2.944253474816926,15.021182397468019,7.829120468086505,,6.307339449541289,,,13.56887523948023,6.926516624033183,2.944253474816926
single_distals_asjp,1.314218188360449,,,43.57581585156517,9.276983448931416,0.014945449110744132,,,,15.401417409428689,9.276983448931416,0.014945449110744132
single_distals_wiki_size,0.877282312170592,2.3881005421154637,,1.6871948723664463,11.464438170801424,0.014945449110744132,,,,1.2822385922685193,8.060811560044188,0.014945449110744132
composite_equal,1.11012289928122,0.6963788300835662,2.944253474816926,6.167543902650714,5.402110557729929,,,,,2.7959299004043854,4.813894091774134,2.944253474816926
rrf_equal,1.11012289928122,0.6963788300835662,2.944253474816926,6.167543902650714,5.487836273539657,,,,,2.7959299004043854,4.888904093107646,2.944253474816926
lightgbm_lambdarank,1.084502510486727,0.6323836640352704,,0.8795853668450285,10.735869544313214,1.7934538932894948,,,,0.9820439386658778,5.684126604174242,1.7934538932894948
mlp_listnet,1.2361798837915072,1.5625063216409212,2.944253474816926,21.977482536970236,17.066349886663986,,,,,11.60683121038087,11.252408549780338,2.944253474816926
