method,hrl->hrl,hrl->mrl,hrl->lrl,mrl->hrl,mrl->mrl,mrl->lrl,lrl->hrl,lrl->mrl,lrl->lrl,*->hrl,*->mrl,*->lrl
random,1.0494533170589115,0.25834069964038375,,,,,,,,1.0494533170589115,0.25834069964038375,
single_new_gen,1.314218188360449,2.159783330704736,,,13.501011853136744,,,,,1.314218188360449,5.940192838182071,
single_new_typ,0.877282312170592,2.577615731008582,,1.5137674539997317,7.160391712458816,,,,,1.036403597627877,5.632799718642071,
single_new_geo,0.7966377185333081,0.6082897156599195,,,6.961841423220687,,,,,0.7966377185333081,5.902916138627226,
single_script,,0.6082897156599195,,6.7792810802267525,8.683337779702796,,,,,6.7792810802267525,7.337496435695649,
single_distals_asjp,1.314218188360449,,,,12.279985099778463,,,,,1.314218188360449,12.279985099778463,
single_distals_wiki_size,0.877282312170592,2.752809828505947,,1.5137674539997317,2.7004150916251515,,,,,1.036403597627877,2.71788000391875,
composite_equal,1.11012289928122,2.577615731008582,,,9.312262158061452,,,,,1.11012289928122,7.067380015710495,
rrf_equal,1.11012289928122,2.6886983239221522,,,10.290072849560117,,,,,1.11012289928122,6.489385586741135,
lightgbm_lambdarank,0.2275160599571707,0.7896123041235856,,1.2085209117947462,9.348603608689727,,,,,0.7180184858759585,6.49560650716768,
mlp_listnet,0.4550321199143414,1.3438958834347083,,4.773132525840732,7.665266924022171,,,,,3.693607424359134,6.611705083924262,
nnrank,1.314218188360449,1.1784685589571853,,,9.287207520047227,,,,,1.314218188360449,5.232838039502206,
